graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,10,18.0,0.015957446808510637,1.3173758865248226,48,13,48,"[T0 W: 0, T10 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013888888888888888,1.3240740740740742,48,14,48,"[T1 W: 0, T0 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014539579967689823,1.3473344103392568,48,16,48,"[T20 W: 0, T9 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013119533527696793,1.2798833819241981,48,15,48,"[T24 W: 0, T2 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015100671140939598,1.25,48,13,48,"[T2 W: 0, T22 W: 18.0]",original
erdos-renyi,25,1,18.0,0.10344827586206896,1.5632183908045978,3,4,1d,"[T20 W: 0, T18 W: 18.0]",original
erdos-renyi,25,1,16.0,0.09523809523809523,1.4761904761904763,3,3,1d,"[T4 W: 0, T23 W: 16.0]",original
erdos-renyi,25,1,9.0,0.07627118644067797,2.0,3,4,1d,"[T0 W: 0, T3 W: 9.0]",original
erdos-renyi,25,1,9.0,0.10465116279069768,2.0,3,2,1d,"[T8 W: 0, T13 W: 9.0]",original
erdos-renyi,25,1,18.0,0.10465116279069768,1.755813953488372,3,5,1d,"[T19 W: 0, T11 W: 18.0]",original
erdos-renyi,25,2,28.0,0.09032258064516129,1.664516129032258,3,5,1d,"[T19 W: 0, T6 W: 14.0, T14 W: 6.0]",original
erdos-renyi,25,2,22.0,0.0728476821192053,1.576158940397351,3,6,1d,"[T7 W: 0, T6 W: 14.0, T21 W: 4.0]",original
erdos-renyi,25,2,18.0,0.09090909090909091,1.6666666666666667,3,4,1d,"[T14 W: 0, T1 W: 18.0]",original
erdos-renyi,25,2,22.0,0.0728476821192053,1.5033112582781456,3,5,1d,"[T1 W: 0, T0 W: 8.0]",original
erdos-renyi,25,2,20.0,0.07936507936507936,1.6111111111111112,3,4,1d,"[T7 W: 0, T5 W: 14.0]",original
erdos-renyi,25,3,18.0,0.04639175257731959,1.7164948453608246,3,8,1d,"[T0 W: 0, T21 W: 18.0]",original
erdos-renyi,25,3,18.0,0.041474654377880185,1.543778801843318,4,8,1d,"[T0 W: 0, T19 W: 18.0]",original
